name,sentence_id,new_name,,
Bilbil,1320,Prince Bobo of Boboland,,
Coregos,1321,Coregos,,
Cor,1325,Coregos,,
Inga,1326,Prince Inga,,
Inga,1328,Prince Inga,,
Rinkitink,1329,King Rinkitink,,
Cor,1330,Coregos,,
Rinkitink,1330,King Rinkitink,,
Pingaree,1331,Pingaree,,
Inga,1332,Prince Inga,,
Garee,1333,Garee,,
Cor,1333,Coregos,,
Cor,1334,Coregos,,
Pingaree,1334,Pingaree,,
Inga,1337,Prince Inga,,
Cor,1338,Coregos,,
Inga,1339,Prince Inga,,
Zella,1341,Zella,,
Zella,1346,Zella,,
Inga,1346,Prince Inga,,
Pingaree,1347,Pingaree,,
Regos,1350,Regos,,
Zella,1352,Zella,,
Inga,1355,Prince Inga,,
Zella,1357,Zella,,
Nikobob,1357,Nikobob,,
Zella,1358,Zella,,
Inga,1359,Prince Inga,,
Pingaree,1359,Pingaree,,
Zella,1359,Zella,,
Zella,1361,Zella,,
Inga,1365,Prince Inga,,
Zella,1366,Zella,,
Zella,1373,Zella,,
Inga,1373,Prince Inga,,
Cor,1374,Coregos,,
Inga,1374,Prince Inga,,
Zella,1375,Zella,,
Inga,1375,Prince Inga,,
Cor,1376,Coregos,,
Inga,1376,Prince Inga,,
Zella,1377,Zella,,
Prince,1377,Prince,,
Cor,1380,Coregos,,
Inga,1383,Prince Inga,,
Cor,1385,Coregos,,
Inga,1386,Prince Inga,,
Pingaree,1387,Pingaree,,
Inga,1388,Prince Inga,,
Zella,1388,Zella,,
Cor,1390,Coregos,,
Rinkitink,1390,King Rinkitink,,
Inga,1391,Prince Inga,,
Rinkitink,1396,King Rinkitink,,
Inga,1396,Prince Inga,,
Magic Pearls,1396,Magic Pearls,,
Regos,1397,Regos,,
Inga,1398,Prince Inga,,
Cor,1400,Coregos,,
Inga,1400,Prince Inga,,
Rinkitink,1401,King Rinkitink,,
Bilbil,1402,Prince Bobo of Boboland,,
Regos,1402,Regos,,
Cor,1402,Coregos,,
Bilbil,1403,Prince Bobo of Boboland,,
Bilbil,1404,Prince Bobo of Boboland,,
Rinkitink,1404,King Rinkitink,,
Queen Cor,1404,Queen Cor,,
Rinkitink,1405,King Rinkitink,,
Bilbil,1405,Prince Bobo of Boboland,,
Bilbil,1406,Prince Bobo of Boboland,,
Bilbil,1407,Prince Bobo of Boboland,,
Rinkitink,1408,King Rinkitink,,
Inga,1410,Prince Inga,,
Rinkitink,1411,King Rinkitink,,
Bilbil,1412,Prince Bobo of Boboland,,
King,1415,King,,
Pingaree,1416,Pingaree,,
Garee,1417,Garee,,
Inga,1417,Prince Inga,,
Pingaree,1417,Pingaree,,
Inga,1419,Prince Inga,,
Garee,1419,Garee,,
Inga,1420,Prince Inga,,
Cor,1421,Coregos,,
Rinkitink,1421,King Rinkitink,,
Regos,1421,Regos,,
Cor,1421,Coregos,,
Garee,1421,Garee,,
