name,sentence_id,new_name,,
Jack,1047,Jack,,
Jill,1047,Jill,,
Kaliko,1048,Kaliko,,
Magician,1049,Magician,,
Kaliko,1050,Kaliko,,
Ruggedo,1050,Roquat of the Rocks,,
Magician,1051,Magician,,
Chamberlain,1052,Royal Chamberlain,,
Ruggedo,1053,Roquat of the Rocks,,
Polychrome,1056,Polly the Rainbow,,
Ann,1056,Ann Soforth,,
Ruggedo,1056,Roquat of the Rocks,,
Magician,1056,Magician,,
Rainbow,1056,Rainbow,,
Oogaboo,1056,Oogaboo,,
Nome King,1056,Roquat of the Rocks,,
Ruggedo,1057,Roquat of the Rocks,,
Tik,1057,Tik,,
Tik-Tok,1057,Tik-Tok,,
Ann,1059,Ann Soforth,,
Betsy Bobbin,1060,Betsy Bobbin,,
Shaggy,1060,Shaggy Man,,
Polychrome,1060,Polly the Rainbow,,
Hank,1061,Hank,,
Betsy,1061,Betsy Bobbin,,
Hank,1063,Hank,,
Betsy,1064,Betsy Bobbin,,
Hank,1067,Hank,,
Betsy,1069,Betsy Bobbin,,
Hank,1071,Hank,,
Tik-Tok,1073,Tik-Tok,,
Ann,1075,Ann Soforth,,
Betsy,1076,Betsy Bobbin,,
Hank,1076,Hank,,
Shaggy,1076,Shaggy Man,,
Polychrome,1076,Polly the Rainbow,,
Files,1076,Jo Files,,
Hank,1078,Hank,,
Betsy,1078,Betsy Bobbin,,
Ann,1078,Ann Soforth,,
Betsy,1078,Betsy Bobbin,,
Mercy,1079,Mercy,,
Maj'sty,1081,Maj'sty,,
Shaggy,1081,Shaggy Man,,
Betsy,1083,Betsy Bobbin,,
Shaggy,1084,Shaggy Man,,
Polychrome,1085,Polly the Rainbow,,
Betsy,1086,Betsy Bobbin,,
Hank,1086,Hank,,
Polychrome,1089,Polly the Rainbow,,
Betsy,1092,Betsy Bobbin,,
Polychrome,1093,Polly the Rainbow,,
Magician,1094,Magician,,
Betsy,1096,Betsy Bobbin,,
Magician,1097,Magician,,
Polychrome,1099,Polly the Rainbow,,
Ann,1101,Ann Soforth,,
Polychrome,1102,Polly the Rainbow,,
Magician,1103,Magician,,
Shaggy,1104,Shaggy Man,,
Polychrome,1104,Polly the Rainbow,,
Rainbow,1106,Rainbow,,
Ozga,1109,Rose Princess,,
Tik,1111,Tik,,
Tik-Tok,1111,Tik-Tok,,
Ann,1115,Ann Soforth,,
Betsy,1116,Betsy Bobbin,,
Betsy,1118,Betsy Bobbin,,
Peculiar Person,1118,Peculiar Person,,
Ann,1118,Ann Soforth,,
Peculiar,1120,Peculiar Person,,
Shaggy,1121,Shaggy Man,,
Polychrome,1121,Polly the Rainbow,,
Ozga,1121,Rose Princess,,
Files,1121,Jo Files,,
Peculiar Person,1123,Peculiar Person,,
Shaggy,1124,Shaggy Man,,
Betsy,1128,Betsy Bobbin,,
Ann,1128,Ann Soforth,,
Peculiar Person,1130,Peculiar Person,,
Betsy,1132,Betsy Bobbin,,
Betsy,1135,Betsy Bobbin,,
