name,sentence_id,title,first,middle,last,suffix,nickname,gender
Mountain Ear,2167,none,Mountain,none,Ear,none,none,male
Trot,2169,none,Trot,none,none,none,none,female
Bumpy Man,2171,none,Bumpy,none,Man,none,none,male
Button-Bright,2172,none,Button-Bright,none,none,none,none,male
Bright,2172,none,Bright,none,none,none,none,male
Button-Bright,2178,none,Button-Bright,none,none,none,none,male
Bright,2178,none,Bright,none,none,none,none,male
Ork,2182,none,Ork,none,none,none,none,male
Trot,2184,none,Trot,none,none,none,none,female
Ork,2184,none,Ork,none,none,none,none,male
Button-Bright,2185,none,Button-Bright,none,none,none,none,male
Bright,2185,none,Bright,none,none,none,none,male
Bill,2189,none,Bill,none,none,none,none,male
Bill,2193,none,Bill,none,none,none,none,male
Cap'n,2197,none,Cap'n,none,none,none,none,female
Bill,2198,none,Bill,none,none,none,none,male
Button-Bright,2200,none,Button-Bright,none,none,none,none,male
Bright,2200,none,Bright,none,none,none,none,male
Trot,2200,none,Trot,none,none,none,none,female
Trot,2201,none,Trot,none,none,none,none,female
Button-Bright,2202,none,Button-Bright,none,none,none,none,male
Bright,2202,none,Bright,none,none,none,none,male
Cap'n,2203,none,Cap'n,none,none,none,none,female
Bill,2204,none,Bill,none,none,none,none,male
Bumpy Man,2206,none,Bumpy,none,Man,none,none,male
Ork,2212,none,Ork,none,none,none,none,male
Button-Bright,2212,none,Button-Bright,none,none,none,none,male
Bright,2212,none,Bright,none,none,none,none,male
Ork,2214,none,Ork,none,none,none,none,male
Button-Bright,2215,none,Button-Bright,none,none,none,none,male
Bright,2215,none,Bright,none,none,none,none,male
Ork,2217,none,Ork,none,none,none,none,male
Ork,2219,none,Ork,none,none,none,none,male
Button-Bright,2220,none,Button-Bright,none,none,none,none,male
Bright,2220,none,Bright,none,none,none,none,male
Ork,2222,none,Ork,none,none,none,none,male
Cap'n Bill,2224,none,Cap'n,none,Bill,none,none,male
Ork,2224,none,Ork,none,none,none,none,male
Cap'n Bill,2229,none,Cap'n,none,Bill,none,none,male
Ork,2230,none,Ork,none,none,none,none,male
Ork,2232,none,Ork,none,none,none,none,male
Cap'n Bill,2235,none,Cap'n,none,Bill,none,none,male
Trot,2236,none,Trot,none,none,none,none,female
Bill,2238,none,Bill,none,none,none,none,male
Cap'n,2246,none,Cap'n,none,none,none,none,female
Bumpy Man,2248,none,Bumpy,none,Man,none,none,male
Cap'n Bill,2249,none,Cap'n,none,Bill,none,none,male
Button-Bright,2255,none,Button-Bright,none,none,none,none,male
Bright,2255,none,Bright,none,none,none,none,male
Cap'n Bill,2260,none,Cap'n,none,Bill,none,none,male
Cap'n Bill,2265,none,Cap'n,none,Bill,none,none,male
Cap'n Bill,2268,none,Cap'n,none,Bill,none,none,male
Trot,2271,none,Trot,none,none,none,none,female
Cap'n,2272,none,Cap'n,none,none,none,none,female
Bill,2273,none,Bill,none,none,none,none,male
Trot,2276,none,Trot,none,none,none,none,female
Bill,2279,none,Bill,none,none,none,none,male
Trot,2282,none,Trot,none,none,none,none,female
Cap'n Bill,2283,none,Cap'n,none,Bill,none,none,male
Cap'n Bill,2286,none,Cap'n,none,Bill,none,none,male
Button-Bright,2287,none,Button-Bright,none,none,none,none,male
Bright,2287,none,Bright,none,none,none,none,male
Cap'n Bill,2289,none,Cap'n,none,Bill,none,none,male
Ork,2290,none,Ork,none,none,none,none,male
Cap'n Bill,2292,none,Cap'n,none,Bill,none,none,male
Ork,2292,none,Ork,none,none,none,none,male
Ork,2295,none,Ork,none,none,none,none,male
Cap'n Bill,2300,none,Cap'n,none,Bill,none,none,male
Button-Bright,2302,none,Button-Bright,none,none,none,none,male
Bright,2302,none,Bright,none,none,none,none,male
Ork,2304,none,Ork,none,none,none,none,male
Ork,2305,none,Ork,none,none,none,none,male
Bill,2309,none,Bill,none,none,none,none,male
Ork,2309,none,Ork,none,none,none,none,male
Trot,2309,none,Trot,none,none,none,none,female
Button-Bright,2309,none,Button-Bright,none,none,none,none,male
Bright,2309,none,Bright,none,none,none,none,male
Ork,2310,none,Ork,none,none,none,none,male
Cap'n,2311,none,Cap'n,none,none,none,none,female
Bill,2312,none,Bill,none,none,none,none,male
Trot,2316,none,Trot,none,none,none,none,female
Ork,2317,none,Ork,none,none,none,none,male
Ork,2318,none,Ork,none,none,none,none,male
Trot,2320,none,Trot,none,none,none,none,female
Ork,2322,none,Ork,none,none,none,none,male
Ork,2325,none,Ork,none,none,none,none,male
Cap'n Bill,2326,none,Cap'n,none,Bill,none,none,male
Trot,2326,none,Trot,none,none,none,none,female
Trot,2328,none,Trot,none,none,none,none,female
Button-Bright,2330,none,Button-Bright,none,none,none,none,male
Bright,2330,none,Bright,none,none,none,none,male
Ork,2334,none,Ork,none,none,none,none,male
Ork,2339,none,Ork,none,none,none,none,male
Cap'n Bill,2341,none,Cap'n,none,Bill,none,none,male
Trot,2341,none,Trot,none,none,none,none,female
Button-Bright,2341,none,Button-Bright,none,none,none,none,male
Bright,2341,none,Bright,none,none,none,none,male
Trot,2347,none,Trot,none,none,none,none,female
Cap'n,2347,none,Cap'n,none,none,none,none,female
Bill,2348,none,Bill,none,none,none,none,male
Jinxland,2350,none,Jinxland,none,none,none,none,female
Cap'n Bill,2351,none,Cap'n,none,Bill,none,none,male
