sentence_index,agent,
1971,my friend the Miss Scraps Patches,
1971,I,
1972,my friend the Miss Scraps Patches,
1972,my friend the Miss Scraps Patches,
1972,you,
1973,my,
1973,my will,
1973,my,
1973,give,
1974,my,
1974,my,
1974,magic,
1975,Their serious misfortunes,
1975,fate,
1975,none,
1975,General Jinjur,
1978,General Jinjur,
1978,General Jinjur,
1978,General Jinjur,
1978,General Jinjur,
1979,you wild creatures,
1980,General Jinjur,
1980,the Tin Woodman,
1980,the Tin Woodman,
1981,The Woot the Wanderer,
1981,The Woot the Wanderer,
1981,The Woot the Wanderer,
1982,The Woot the Wanderer,
1983,he,
1984,he,
1984,he,
1986,the Scarecrow of Oz,
1986,the broom,
1987,General Jinjur,
1989,You,
1989,You,
1989,me,
1989,me,
1989,me,
1990,You,
1991,Mrs. Yoop,
1991,Mrs. Yoop,
1991,You,
1992,General Jinjur,
1992,General Jinjur,
1994,I,
1994,I,
1995,Mrs. Yoop,
1998,you,
2000,I,
2001,"General Jinjur , amazed",
2003,we,
2003,we,
2003,Glinda the Sorceress the Good,
2003,Glinda the Sorceress the Good,
2004,I,
2004,your,
2004,I,
2004,I,
2005,I,
2007,I,
2008,my,
2008,I,
2009,the Owl,
2009,the Woot the Wanderer,
2010,my,
2010,my,
2011,my,
2011,my,
2012,the Woot the Wanderer,
2013,Whatever,
2013,you,
2014,you,
2015,you,
2017,me,
2018,you,
2018,Woot the Wanderer,
2019,you,
2021,you,
2021,you,
2021,you,
2021,you,
2021,you,
2022,no protest,
2023,The Scarecrow of Oz and the Owl,
2023,The Scarecrow of Oz and the Owl,
2024,The Polly the Rainbow,
2024,The Polly the Rainbow,
2024,The Polly the Rainbow,
2025,The Polly the Rainbow,
2025,a monkey,
2025,Woot the Wanderer 's,
2026,Woot the Wanderer 's,
2027,Woot the Wanderer 's,
2027,my good General Jinjur,
2027,my good General Jinjur,
2027,my good General Jinjur,
2030,Woot the Wanderer,
2031,Woot the Wanderer,
2031,Woot the Wanderer,
2032,General Jinjur,
2033,she,
2033,she,
2034,she,
2034,she,
2034,you,
2035,you,
2035,you,
2035,the most delicious caramels you ever ate,
2038,Royal Ozma,
2038,Royal Ozma,
2038,Dorothy the Lamb,
2038,Dorothy the Lamb,
2038,Dorothy the Lamb,
2038,Dorothy the Lamb,
2038,the Lamb,
2040,you,
2040,Royal Ruler of Ozma of Ruler of Oz,
2042,Dorothy the Lamb,
2044,by a dreadful desert of sandy wastes that lay all around Ruler of Oz,
2045,the fairy band of Queen Lurline,
2045,the fairy band of Queen Lurline,
2045,the fairy band of Queen Lurline,
2045,the fairy band of Queen Lurline,
2046,Queen Lurline,
2046,one of Queen Lurline 's fairies,
2046,Queen Lurline,
2046,Queen Lurline,
2048,years,
2048,the children,
2048,the children,
2048,all the babies,
2049,people in Oz,
2049,people in Oz,
2049,people in Oz,
2049,people in Oz,
2053,whoever,
2053,whoever,
2053,they,
2054,Dorothy the Lamb,
2054,just the same sweet little girl Dorothy the Lamb,
2054,first Dorothy the Lamb,
2055,Royal Ozma,
2056,influence,
2057,this fairy Land of Oz,
2057,Royal Ozma,
2057,a royal edict,
2057,anyone in Royal Ozma 's dominions,
2058,Royal Ozma herself,
2058,Royal Ozma herself,
2058,Royal Ozma herself,
2059,This little explanation,
2059,you,
2059,you,
2059,you,
2059,to those who are familiar with the Oz people whose adventures those who are familiar with the Oz people whose adventures they have followed in other Oz books have followed in other Oz books,
2059,the Oz people,
2059,they,
2061,Everyone in Ruler of Oz,
2061,Everyone in Ruler of Oz,
2061,the Lamb 's good fortune,
2061,the Lamb 's good fortune,
2062,the Lamb,
2065,One,
2065,One,
2065,any person,
2065,the magic canvas,
2065,our own moving pictures,
2065,you,
2065,you,
2066,little Dorothy the Lamb,
2066,little Dorothy the Lamb,
2066,little Dorothy the Lamb,
2066,little Dorothy the Lamb 's friend Button Bright,
2067,"her friend Button Bright , little Dorothy the Lamb saw",
2067,little Dorothy the Lamb,
2067,little Dorothy the Lamb,
2068,Them,
2069,The picture,
2069,Aunt Them,
2069,Dorothy the Lamb,
2069,Dorothy the Lamb,
2069,Dorothy the Lamb 's old friend the Tin Woodman,
2070,her old friend the Tin Woodman,
2071,Dorothy the Lamb,
2071,the Lamb,
2072,Dorothy the Lamb,
2072,the three,
2072,the Lamb,
2072,the Lamb,
2072,the three,
2073,Dorothy the Lamb,
2073,Royal Royal Ozma,
2074,Dorothy the Lamb the Lamb,
2074,the travelers in the Magic Picture,
2075,Dorothy the Lamb the Lamb,
2075,Dorothy the Lamb the Lamb,
2075,Dorothy the Lamb the Lamb,
2075,who,
2076,Both Dorothy the Lamb the Lamb and Royal Ozma,
2077,Dorothy the Lamb the Lamb,
2078,Royal Ozma,
2078,who,
2079,they,
2079,they,
2080,they,
2080,they,
2080,Mrs. Yoop,
2081,they,
2081,Dorothy the Lamb,
2083,they,
2084,I,
2084,I,
2085,others,
2085,I,
2085,I,
2085,I,
2086,I,
2086,I,
2086,I,
2087,our friends,
2087,I,
2087,our friends,
2087,our,
2087,our,
2088,you,
2088,you,
2089,the little girl,
2089,the little girl,
2090,Royal Ruler of Ozma of Ruler of Oz,
2090,we,
2091,the little girl,
2091,the little girl,
2091,Royal Ozma,
2091,Royal Ozma,
2091,Royal Ozma,
2091,Royal Ozma,
2093,"the Wooden Sawhorse , which was Royal Ozma 's favorite steed ,",
2094,Royal Ozma,
2094,Royal Ozma,
2095,his 's outfit,
2096,his,
2096,Royal Ozma,
2096,Royal Ozma,
2097,Royal Ozma,
2097,his,
2098,they both,
2098,"the little dog , Toto",
2098,"the little dog , Toto",
2098,Royal Ozma,
2099,Dorothy the Lamb,
2099,Royal Ozma,
2099,Royal Ozma,
2099,Dorothy the Lamb,
2100,the Lamb,
2100,Toto,
2100,Toto,
2101,they,
2101,they,
2102,that energetic young lady,
2102,that energetic young lady,
2102,that energetic young lady,
2104,The Tin Woodman,
2104,The Tin Woodman,
2104,the Scarecrow of Oz,
2104,the Scarecrow of Oz,
2104,the Scarecrow of Oz,
2104,the Scarecrow of Oz,
2105,the Polly the Rainbow,
2106,the Lamb,
2106,the Polly the Rainbow,
2107,our,
2108,our,
2108,the giant woman,
2108,the,
2109,the Rainbow 's,
2110,Dorothy the Lamb,
2112,the Rainbow 's,
2113,Royal Ozma,
2113,Dorothy the Lamb,
2114,she,
2114,she,
2115,Scarecrow Bear,
2115,Scarecrow Bear,
2117,me,
2117,me,
2119,Dorothy the Lamb,
2119,Dorothy the Lamb,
2119,Dorothy the Lamb,
2120,Royal Ozma,
2121,The Woot the Wanderer the Wanderer,
2121,General Jinjur,
2121,General Jinjur,
2121,General Jinjur,
2121,the Wanderer,
2121,The Woot the Wanderer the Wanderer,
2122,Royal Ozma,
2122,Royal Ozma,
2123,you,
2124,you,
2124,the Tin Woodman 's,
2125,Woot the Wanderer,
2125,the Tin Woodman 's,
2125,by Nimmie Amee,
2125,by Nimmie Amee,
2126,Polly the Rainbow,
2126,Dorothy the Lamb,
2126,Dorothy the Lamb,
2126,Royal Ozma,
2126,Royal Ozma,
2127,Royal Ozma,
2127,Royal Ozma,
2128,I 's,
2129,Mrs. Yoop,
2129,no power,
2129,no power,
2130,I,
2130,I,
2132,Mrs. Yoop,
2133,I,
2133,I,
2134,the Scarecrow of Oz,
2134,the Scarecrow,
2135,I,
2135,I,
2136,The power of the Giantess,
2136,the Giantess,
2137,I,
2137,I,
2137,my magic,
2137,I,
2138,She,
2138,She,
2138,She,
2138,She,
2139,the bag,
2140,you,
2140,The Scarecrow Bear,
2140,The Scarecrow Bear,
2140,The Scarecrow Bear,
2140,SheOz Oz,
2140,SheOz Oz,
2141,the Polly the Rainbow,
2142,She,
2142,She,
2142,longer smiling but wearing a grave expression on She is sweet face,
2142,She,
2142,She,
2143,I,
2144,I,
2144,I,
2144,one of two or three different methods of magic,
2144,one of two or three different methods of magic,
2145,I,
2146,I,
2146,I,
2146,I,
2148,she,
2148,she,
2149,many - hued raiment,
2150,sight,
2150,Woot the Wanderer,
2150,Woot the Wanderer,
2150,Royal Ozma,
2150,an intent expression,
2151,Dorothy the Lamb,
2151,Royal Ozma,
2152,General Jinjur,
2152,General Jinjur,
2152,General Jinjur,
2153,General Jinjur,
2154,a monkey,
2154,a monkey,
2154,no boy,
2155,"Woot the Wanderer , a sinking feeling at Woot the Wanderer 's heart",
2156,Royal Royal Ozma 's,
2157,Royal Royal Ozma 's,
2158,by any magic known to fairies or yookoohoos,
2158,to fairies or yookoohoos,
2159,The wicked Giantess,
2160,you,
2161,you,
2162,you,
2163,Dorothy the Lamb,
2163,The wicked Giantess,
2166,my,
2166,my,
2166,my,
2167,my,
2167,no power,
2168,the Green Monkey,
2168,the Green Monkey,
2168,to science,
2169,"the Scarecrow Bear , who had listened intently to this explanation",
2169,the Scarecrow Bear,
2170,Who,
2170,Who,
2170,Royal Ozma,
2171,we,
2172,an exchange,
2173,Royal Ozma,
2174,we,
2174,we,
2176,me,
2178,Woot the Wanderer,
2180,Toto,
2181,the Scarecrow Bear,
2182,the Scarecrow Bear 's brains,
2182,Toto,
2183,them,
2184,a green monkey,
2185,General Jinjur,
2187,me,
2188,me,
2188,me,
2189,General Jinjur,
2190,you,
2191,I,
2191,I,
2191,I,
2192,I,
2192,General Jinjur,
2193,I,
2193,I,
2194,I,
2194,I.,
2194,I,
2194,I,
2195,"even Princess Dorothy the Lamb 's Majesty , Royal Ruler of Ozma of Ruler of Oz",
2195,"even her Majesty , Royal Ruler of Ozma of Ruler of Oz",
2195,"even her Majesty , Royal Ruler of Ozma of Ruler of Oz",
2195,we,
2196,I,
2196,we,
2196,he,
2196,who,
2196,he,
2197,I,
2197,Dorothy the Lamb,
2197,we,
2198,a monkey,
2198,a monkey,
2198,green,
2199,I,
2199,anyone,
2199,I,
2199,I,
2200,I,
2201,It,
2201,anyone else,
2202,They,
2202,he,
2203,Dorothy the Lamb,
2204,The Scarecrow Bear,
2204,The Scarecrow Bear,
2204,The Scarecrow Bear,
2204,The Scarecrow Bear,
2204,his stuffed head,
2204,the Tin Woodman,
2204,the Tin Woodman,
2204,the Tin Woodman,
2204,the Tin Woodman,
2205,Weeping,
2205,the Emperor,
2206,Polly the Rainbow,
2206,Polly the Rainbow,
2206,Polly the Rainbow,
2208,the Rainbow 's 's Daughter,
2208,the Rainbow 's 's Daughter,
2209,the Rainbow 's 's Daughter,
2209,"by the wickedness of Mrs. Yoop , the Giantess",
2210,"Mrs. Yoop , the Giantess",
2210,"Mrs. Yoop , the Giantess",
2210,"Mrs. Yoop , the Giantess",
2211,", the Giantess",
2211,we,
2212,we,
2212,we,
2212,we,
2213,the woman,
2213,the woman who created the form,
2213,the woman,
2213,the woman,
2214,your fairy power,
2214,the woman,
2214,the woman,
2215,the woman,
2215,Woot the Wanderer,
2216,the woman,
2216,the woman,
2216,the woman who created the form,
2217,the woman who created the form,
2217,the woman,
2218,you,
2218,you,
2218,I,
2218,I,
2220,They,
2220,They,
2220,General Jinjur,
2220,General Jinjur,
2221,the others,
2221,the others,
2222,Only Polly the Rainbow 's,
2222,Only Polly the Rainbow 's,
2222,Only Polly the Rainbow 's,
2222,Only Polly the Rainbow 's,
2222,Polly the Rainbow 's,
2222,the four walls of a room,
2223,She,
2224,She,
2224,two tiny packets,
2225,She,
2225,She,
2225,She,
2225,General Jinjur,
2227,companions,
2227,Dorothy the Lamb,
2227,little Toto,
2227,She,
2228,Mrs. Yoop,
2228,Mrs. Yoop,
2229,Mrs. Yoop,
2229,someone,
2229,Mrs. Yoop,
2229,Mrs. Yoop,
2229,Mrs. Yoop,
2230,some yookoohoo instinct,
2231,Woot the Wanderer,
2231,Woot the Wanderer,
2231,Woot the Wanderer 's prisoners,
2232,Woot the Wanderer,
2232,Woot the Wanderer,
2233,Woot the Wanderer,
2233,Woot the Wanderer,
2234,Royal Ozma,
2234,the form of the Giantess,
2235,her,
2235,her,
2235,her,
2235,glass,
2236,her,
2236,her,
2236,glass,
2236,that,
2236,glass,
2237,Royal Ozma,
2237,Royal Ozma,
2239,Woot the Wanderer,
2240,them all,
2240,them all,
2241,them all,
2242,Royal Ozma,
2243,I,
2243,Dorothy the Lamb,
2243,Dorothy the Lamb,
2244,Royal Ozma,
2244,her,
2245,her,
2245,her,
2245,her,
2246,the transformation,
2246,Dorothy the Lamb,
2246,all,
2247,the kind hearted Tin Woodman,
2247,her,
2247,her,
2248,she,
2248,other monkeys,
2248,the Scarecrow Bear,
2249,Even in,
2249,Even in,
2249,the Scarecrow,
2249,she,
2250,Dorothy the Lamb,
2251,she,
2251,she,
2252,she,
2253,us,
2253,us 's fairy friends,
2255,The Man of Tin Ozma and Dorothy the Lamb,
2256,they,
2256,they,
2256,they,
2256,they found modest and intelligent and very well mannered,
2256,they found,
2256,they found,
2256,and very well mannered,
2256,they found modest and intelligent and very well mannered,
2256,they found modest and intelligent and very well mannered,
2257,You,
2257,You,
2257,The Man of Tin Ozma,
2257,The Man of Tin Ozma,
2258,Woot the Wanderer,
2258,Woot the Wanderer,
2258,Woot the Wanderer,
2259,the Tin Woodman,
2259,the Tin Woodman,
2260,the Tin Woodman,
2260,the Tin Woodman,
2260,the Tin Woodman,
2260,the Tin Woodman,
2261,the Tin Woodman,
2263,the Scarecrow Bear,
2264,No one,
2265,the Scarecrow Bear,
2265,Dorothy the Lamb,
2266,the Scarecrow Bear,
2266,the Scarecrow Bear,
2267,the Scarecrow Bear,
2268,you,
2268,you s'pose Nimmie Amee,
2268,Dorothy the Lamb,
2269,you,
2269,you,
2269,you,
2271,you,
2271,you,
2272,you,
2273,you,
2273,you,
2274,I,
2274,I,
2274,your Nimmie Amee,
2274,your Nimmie Amee,
2275,your 's,
2275,your,
2275,your Nimmie Amee,
2276,we,
2277,the Tin Woodman,
2278,Woot the Woot the Wanderer,
2279,Polly the Rainbow,
2279,Polly the Rainbow,
2280,I,
2280,I,
2280,I,
2281,I,
2281,I,
2281,I,
2281,I,
2281,the Tin Woodman,
2282,Dorothy the Lamb,
2282,Dorothy the Lamb,
2282,the Tin Woodman,
2282,Dorothy the Lamb,
2282,Dorothy the Lamb,
2282,Dorothy the Lamb,
2283,Dorothy the Lamb,
2283,Dorothy the Lamb,
2283,the Tin Woodman,
2284,one,
2284,a girl,
2284,the Tin Woodman,
2284,the Tin Woodman,
2284,too many,
2284,the Tin Woodman,
2285,Dorothy the Lamb,
2285,Dorothy the Lamb,
2285,Royal Ozma,
2285,the Emperor of the Winkies,
2286,Royal Ozma,
2286,Royal Ozma,
2287,the Red Wagon,
2287,the Red Wagon,
2287,the Red Wagon,
2287,Royal Ozma,
2287,General Jinjur,
2287,General Jinjur,
2287,Royal Ozma,
2287,the Wooden Sawhorse,
2288,the Road of Yellow Bricks,
2288,the Red Wagon,
2289,Royal Ozma and Dorothy the Lamb and Toto,
2289,"the Tin Woodman , the Scarecrow Bear , Woot the Wanderer and Polly the Rainbow , the Rainbow 's Daughter",
2289,"the Tin Woodman , the Scarecrow Bear , Woot the Wanderer and Polly the Rainbow , the Rainbow 's Daughter",
2289,the Red Wagon,
2290,the Tin Woodman and the Scarecrow Bear,
2291,I,
2291,I,
2291,the Wicked Witch,
2291,I,
2292,Nimmie Amee,
2292,the famous tinsmith,
2293,the famous tinsmith,
2293,Woot the Wanderer,
2294,the famous tinsmith,
2294,the Tin Woodman,
2295,I,
2295,I.,
2295,I,
2295,I,
2295,the Scarecrow Bear,
2295,I,
2295,the Munchkin farmer,
2296,the Scarecrow Bear,
2296,any judge of beauty,
2297,I.,
2297,the Scarecrow Bear,
2298,Polly the Rainbow,
2298,Woot the Wanderer,
2298,Woot the Wanderer,
2299,they all,
2300,Woot the Wanderer,
2300,Woot the Wanderer,
2300,Polly the Rainbow,
2300,Polly the Rainbow,
2301,they all,
2301,the Scarecrow Bear,
2301,the Scarecrow Bear,
2302,I,
2302,none of his joints,
2303,we,
2303,"the Tin Woodman , who",
2303,"the Tin Woodman , who",
2303,that none of his joints would,
2304,"the Tin Woodman , who was rusted so badly that none of his joints would move soberly",
2305,"the Tin Woodman , who was rusted so badly that none of his joints would move",
2305,none of his joints,
2307,I,
2309,I,
2310,Woot the Wanderer,
2311,us,
2313,my,
2313,Nimmie Amee,
2313,a Wicked Witch,
2313,the boy,
2314,Nimmie Amee,
2315,a Wicked Witch,
2315,a Wicked Witch,
2315,Nimmie Amee,
2316,I,
2316,her,
2317,the Scarecrow Bear,
2317,us,
2317,us,
2318,your Majesty,
2318,us,
2319,the Tin Woodman,
2319,a path,
2319,they,
2319,a path,
2320,the Tin Woodman,
2320,the branches,
2320,the Tin Woodman,
2320,the branches,
2321,they,
2321,the Emperor,
2322,"The Scarecrow Bear , who was next",
2322,"The Scarecrow Bear , who was next",
2322,"The Scarecrow Bear , who was next",
2322,"The Scarecrow Bear , who was next",
2324,Woot the Woot the Wanderer the Woot the Wanderer,
2324,Woot the Woot the Wanderer the Woot the Wanderer,
2324,Woot the Woot the Wanderer the Woot the Wanderer,
2325,the three,
2325,Polly the Rainbow 's merry laughter,
2329,sword,
2330,the only thing,
2331,He,
2331,the Tin Woodman,
2333,Woot the Wanderer,
2334,the Scarecrow Bear,
2335,Polly the Rainbow,
2335,Polly the Rainbow,
2336,Woot,
2337,The Tin Woodman,
2337,The Tin Woodman,
2338,The Tin Woodman,
2338,with emotion,
2339,The Tin Woodman,
2339,Polly the Rainbow,
2339,Polly the Rainbow,
2341,The Tin Woodman,
2341,your,
2341,Polly the Rainbow,
2341,Polly the Rainbow,
2341,The Tin Woodman,
2343,I,
2345,Woot the Wanderer,
2345,Woot the Wanderer,
2345,all the others,
2347,He,
2347,He,
2347,The Soldier,
2348,The Soldier,
2348,The Soldier,
2348,The foe The Soldier,
2349,teen Captain Fyter,
2349,they,
2349,teen Captain Fyter,
2350,teen Captain Fyter,
2352,me,
2353,a beautiful Munchkin girl,
2354,a Wicked Witch,
2354,a beautiful Munchkin girl,
2354,a Wicked Witch,
2354,you 's sword,
2354,you 's sword,
2355,you,
2355,you,
2355,", Ku - Klip - Klip",
2356,I,
2356,Ku - Klip - Klip,
2356,I,
2356,Ku - Klip - Klip,
2358,Ku - Klip - Klip,
2358,Ku - Klip - Klip,
2358,I,
2358,Ku - Klip - Klip,
2360,the Tin Soldier,
2361,they,
2361,they,
2361,looks,
2362,the Tin Woodman,
2362,the Tin Woodman,
2363,She,
2364,the Tin Soldier,
2365,the Tin Soldier,
2365,the Tin Soldier,
2365,She,
2366,me,
2367,She,
2368,She,
2368,a tin man,
2369,me,
2370,She,
2370,me,
2371,the Wicked Witch,
2371,me,
2371,me,
2372,the Wicked Witch,
2372,me,
2373,me,
2373,the girl,
2373,the girl,
2373,me,
2373,the girl,
2373,the girl,
2373,the girl,
2373,me,
2375,me,
2375,me,
2375,our,
2376,I,
2376,the rain,
2376,I,
2376,I,
2377,I,
2378,No one,
2378,I,
2379,I,
2379,some wanderer,
2380,I,
2381,my,
2381,my,
2382,by your coming my 's way,
2382,my,
2383,the Scarecrow Bear,
2383,the Scarecrow Bear,
2384,the Scarecrow Bear,
2384,Ku - Klip - Klip,
2385,the Soldier,
2385,the Soldier,
2385,the Soldier,
2385,the Soldier,
2386,Ku - Klip,
2386,a tin heart,
2386,the Soldier,
2386,a tin heart,
2386,which,
2386,the Soldier,
2386,the Soldier,
2388,you,
2388,the Soldier,
2388,the Soldier,
2388,the Soldier,
2389,the Soldier,
2389,the Soldier,
2389,by one tin man,
2390,"my , and then my related",
2390,by Dorothy the Lamb and the Scarecrow Bear,
2390,"my ,",
2390,a heart,
2390,a heart,
2391,my,
2391,my,
2391,my,
2392,Nimmie Amee,
2392,the Woodman,
2392,the Woodman,
2393,my,
2394,one of you,
2394,Woot the Wanderer,
2394,Nimmie Amee,
2395,you,
2396,the Scarecrow Bear,
2397,her,
2397,Polly the Rainbow,
2398,you,
2398,you,
2398,her,
2400,me,
2401,me,
2401,me,
2401,me,
2402,me,
2402,me,
2403,his twin,
2404,his twin,
2404,us,
2405,we,
2405,we,
2407,the Scarecrow Bear,
2407,we,
2407,the Scarecrow Bear,
2408,I,
2408,I,
2410,Nimmie Amee,
2410,our travelers,
2410,Nimmie Amee,
2411,Nimmie Amee,
2412,no one,
2413,I,
2413,I,
2413,they all,
2413,Nimmie Amee,
2413,Nimmie Amee,
2414,One,
2414,a young girl,
2414,Woot the Wanderer,
2415,a young girl,
2415,the Wanderer,
2415,a young girl,
2415,other people,
2416,a young girl,
2416,Polly the Rainbow,
2417,you two tin persons,
2417,you two tin persons,
2417,the Scarecrow Bear,
2418,I,
2418,I,
2418,I,
2419,I,
2419,the forest,
2420,I,
2420,anyone,
2420,Nimmie Amee,
2420,Nimmie Amee,
2421,Polly the Rainbow,
2422,them all,
2422,them all,
2422,them all,
2422,them all,
2422,them all,
2423,Ku - Klip 's,
2423,Ku - Klip 's house,
2426,the shady blue trees,
2428,Ku - Klip,
2428,Ku - Klip,
2428,Ku - Klip,
2429,they,
2429,smoke,
2430,the Scarecrow Bear,
2431,the Tin Woodman,
2431,the Tin Woodman,
2431,the Tin Woodman,
2431,the Tin Woodman,
2432,me,
2432,'s friends,
2433,me,
2433,me,
2433,me,
2433,the enchanted axe,
2434,me,
2434,old Ku - Klip - Klip,
2434,me,
2434,I,
2434,that old Ku - Klip - Klip,
2434,old Ku - Klip - Klip,
2435,that old Ku - Klip - Klip,
2436,My,
2437,I,
2437,the enchanted sword,
2437,Ku,
2437,Ku - Klip - Klip,
2437,the enchanted sword,
2438,I,
2438,I,
2438,the enchanted sword,
2439,the tinsmith,
2439,the tinsmith,
2440,creature,
2442,the Scarecrow Bear,
2443,magic arts,
2443,by the wind,
2444,the Scarecrow Bear,
2444,the enchanted axe or sword,
2445,the Tin Woodman,
2445,our tin bodies,
2446,the Tin Soldier,
2447,Nothing,
2448,Woot the Wanderer,
2448,both the tin men,
2450,a tinsmith,
2452,the shop,
2453,the interior of the shop,
2453,his,
2453,his,
2453,his,
2454,us,
2455,the Scarecrow Bear,
2455,they,
2455,the Tin Woodman,
2455,they,
2456,The Tin Woodman,
2456,the Tin Woodman,
2456,the Tin Woodman,
2456,several cupboards,
2456,the Tin Woodman,
2456,the Tin Woodman,
2457,his,
2457,a Head,
2457,his,
2458,a Head,
2458,the eyes of a Head,
2459,one,
2460,the Tin Woodman,
2460,the Tin Woodman,
2461,the Tin Woodman,
2462,You,
2462,sir,
2463,sir,
2464,You,
2465,You,
2465,sir,
2466,sir,
2466,sir,
2467,you,
2469,you,
2470,you,
2471,you,
2471,you,
2471,you,
2473,my,
2473,my,
2475,my,
2477,the Head,
2477,the Head,
2478,the Tin Woodman,
2479,the Head,
2480,the Head,
2483,You,
2483,You,
2484,You,
2484,You,
2487,you,
2487,me,
2487,me,
2488,me,
2488,me,
2488,old Ku - Klip - Klip,
2489,you,
2489,you,
2490,me,
2490,me,
2492,my,
2492,The heart in my body -- when my had a body,
2492,a head,
2492,a head,
2493,my,
2494,my,
2498,A little reflection,
2498,A little reflection,
2498,I,
2498,to think of everything about the boards on the inside of the cupboard door that could be thought of,
2498,I,
2499,I,
2501,I,
2501,the Tin Woodman,
2502,I,
2503,you,
2503,you,
2503,I,
2503,I,
2504,by these answers,
2505,companions,
2505,The Tin Woodman 's traveling companions,
2505,companions,
2505,The Tin Woodman 's traveling companions,
2505,companions,
2505,The Tin Woodman 's traveling companions,
2505,companions,
2505,His traveling companions,
2505,companions,
2505,His traveling companions,
2505,The Tin Woodman,
2506,The Tin Woodman,
2506,The Tin Woodman,
2506,The Tin Woodman,
2506,The Tin Woodman,
2508,Woot the Woot the WandererWoot the Woot the Wanderer,
2508,Woot the Woot the Wanderer,
2508,anyone,
2509,I,
2509,I,
2509,I,
2509,I 's draperies,
2510,a man,
2510,a man,
2510,one,
2510,one,
2511,the Scarecrow Bear,
2512,I,
2512,that tin thing,
2512,that tin thing,
2513,I,
2514,folks,
2515,I,
2515,the Tin Woodman,
2518,the Head,
2519,the Head,
2521,I,
2523,I,
2523,you,
2523,you,
2523,you,
2524,you,
2524,I,
2524,I,
2525,I,
2525,you,
2525,you,
2525,I,
2526,I,
2527,I,
2527,I,
2528,old Ku - Klip - Klip the Tinsmith,
2530,old Ku - Klip - Klip the Tinsmith,
2530,old Ku - Klip - Klip the Tinsmith,
2530,Woot the Wanderer,
2531,Ku - Klip - Klip,
2532,Ku - Klip - Klip,
2535,Ku - Klip - Klip,
2535,both Ku - Klip - Klip 's tin men,
2535,both my tin men,
2535,both my tin men,
2536,I,
2538,all of you,
2538,all of you,
2539,all of you,
2539,all of you,
2539,all of you,
2539,I,
2539,I,
2539,I,
2540,I,
2541,He,
2541,He,
2541,He,
2541,He,
2541,He,
2543,He,
2543,Nothing,
2543,He,
2545,the,
2546,you,
2546,me,
2546,me,
2546,me,
2547,Woot the Wanderer,
2547,we,
2548,them,
2548,the Tin Woodman,
2548,the Tin Woodman,
2548,Nimmie Amee,
2549,we,
2549,me,
2550,the old man,
2550,the old man,
2550,she,
2550,the Tin Woodman,
2550,the Tin Woodman,
2551,The old Wicked Witch,
2551,The old Wicked Witch,
2551,The old Wicked Witch,
2551,The old Wicked Witch,
2551,The old Wicked Witch,
2551,no one,
2551,no one,
2553,the old man,
2553,the old man,
2553,she,
2553,The old Wicked Witch,
2553,Dorothy the Lamb 's,
2553,the Wicked Witch,
2554,we,
2554,the Wicked Witch,
2554,the Scarecrow Bear,
2555,Ku - Klip - Klip,
2555,Nimmie Amee,
2555,Nimmie Amee,
2555,Nimmie Amee,
2555,some people,
2556,Ku - Klip - Klip,
2557,Ku - Klip - Klip,
2557,some people,
2557,the Tin Woodman,
2558,Nimmie Amee,
2558,Ku - Klip - Klip,
2559,Nimmie Amee,
2559,Nimmie Amee,
2559,Nimmie Amee,
2559,Nimmie Amee,
2559,Ku - Klip - Klip Ku - Klip,
2559,Ku - Klip - Klip Ku - Klip - Klip,
2560,I,
2560,I,
2560,I,
2561,Woot the Wanderer,
2562,people,
2563,I,
2563,I,
2563,the Wicked Witch,
2563,the Wicked Witch,
2565,his,
2565,No one else that his ever heard of,
2565,Emperor of the Winkies,
2565,Captain Fyter,
2565,the Wicked Witch,
2565,the Wicked Witch,
2565,his,
2565,the Wicked Witch,
2565,the Wicked Witch,
2566,his,
2566,them,
2566,tin,
2567,the Tin Soldier,
2568,I,
2569,I,
2569,I,
2570,I,
2571,the Tin Woodman,
2572,I,
2573,I,
2573,you two boys,
2573,I,
2574,you two boys,
2574,I,
2574,I,
2574,I,
2575,I,
2576,Woot the Wanderer,
2577,I,
2578,I.,
2581,Nimmie Amee,
2581,Nimmie Amee,
2581,I,
2581,I,
2582,I,
2582,I,
2583,I,
2583,I,
2583,an assistant,
2583,I,
2584,I,
2584,I,
2584,I,
2584,I,
2585,I,
2585,I,
2585,the Wicked Witch 's Magic Glue,
2587,I,
2587,I,
2588,I,
2588,the Tin Woodman,
2589,I,
2589,the parts,
2589,one heart,
2590,I,
2591,I,
2591,I,
2591,I,
2592,I,
2592,I,
2593,I,
2594,I,
2594,I 's mind,
2595,I,
2595,I,
2595,I,
2595,I,
2596,I,
2597,the Tin Soldier,
2598,I,
2598,I,
2598,I,
2598,I,
2600,I,
2600,I,
2601,I,
2602,him,
2602,I,
2602,him,
2602,I,
2603,him,
2603,I.,
2603,I,
2604,the old tinsmith,
2606,Chopfyt,
2606,the old tinsmith,
2606,the old tinsmith,
2607,Chopfyt,
2607,Chopfyt,
2607,the old tinsmith,
2608,the old tinsmith,
2608,the old tinsmith,
2608,we,
2610,the Scarecrow Bear,
2611,the Scarecrow Bear,
2612,Chopfyt,
2612,the Scarecrow Bear,
2613,me,
2613,you,
2613,you,
2614,Chopfyt,
2615,Ku - Klip - Klip,
2615,both of us,
2616,both of us,
2616,Chopfyt,
