sentence_index,agent,,,,,
4027,he,,,,,
4028,he,,,,,
4028,he,,,,,
4029,golden handcuffs,,,,,
4029,Jo Files or Rose Princess,,,,,
4029,Jo Files or Rose Princess,,,,,
4030,he,,,,,
4030,he,,,,,
4030,he,,,,,
4030,Polly the Rainbow,,,,,
4030,Polly the Rainbow,,,,,
4030,Polly the Rainbow,,,,,
4030,exquisitely beautiful and dancing like a ray of light,,,,,
4031,he,,,,,
4031,he,,,,,
4031,Polly the Rainbow,,,,,
4031,he,,,,,
4031,he,,,,,
4032,my,,,,,
4033,you,,,,,
4037,you,,,,,
4037,you,,,,,
4039,the jewels that stud the walls,,,,,
4040,I,,,,,
4040,you 's,,,,,
4040,you,,,,,
4040,you,,,,,
4041,you,,,,,
4044,my friends,,,,,
4044,Roquat of the Rocksthe Rocks,,,,,
4045,my friends,,,,,
4046,Roquat of the Rocks,,,,,
4046,Roquat of the Rocks,,,,,
4046,Roquat of the Rocks,,,,,
4046,my friends,,,,,
4047,Roquat of the Rocks,,,,,
4048,Remain here and live with me and me,,,,,
4049,You,,,,,
4049,You,,,,,
4049,You,,,,,
4050,Polly the Rainbow,,,,,
4051,Polly the Rainbow,,,,,
4051,Shaggy Man,,,,,
4052,Shaggy Man,,,,,
4054,you,,,,,
4054,you,,,,,
4054,you,,,,,
4054,you,,,,,
4056,you,,,,,
4056,Roquat of the Rocks,,,,,
4060,the King,,,,,
4060,your,,,,,
4061,your,,,,,
4061,your,,,,,
4061,your 's hands,,,,,
4062,your,,,,,
4062,your endeavored,,,,,
4062,your endeavored,,,,,
4062,capture The Rainbow 's Daughter and Roquat of the Rocks,,,,,
4062,they,,,,,
4063,they,,,,,
4063,they,,,,,
4063,they,,,,,
4063,Roquat of the Rocks,,,,,
4064,Polly the Rainbow,,,,,
4064,Polly the Rainbow,,,,,
4064,Polly the Rainbow,,,,,
4065,Polly the Rainbow,,,,,
4065,Polly the Rainbow,,,,,
4065,Polly the Rainbow,,,,,
4066,Polly the Rainbow,,,,,
4067,Kaliko,,,,,
4067,all of whom,,,,,
4068,their hated master,,,,,
4068,instruments,,,,,
4069,Roquat of the Rocks,,,,,
4069,Roquat of the Rocks,,,,,
4071,Pang,,,,,
4071,Pang,,,,,
4071,Pang,,,,,
4071,Pang hear Roquat of the Rocks,,,,,
4071,Pang hear Roquat of the Rocks,,,,,
4071,Pang,,,,,
4072,Pang,,,,,
4073,Pang,,,,,
4074,the Roquat of the Rocks,,,,,
4075,They,,,,,
4076,Your Majesty,,,,,
4076,who,,,,,
4077,Pang,,,,,
4079,the King,,,,,
4079,the King,,,,,
4079,the King,,,,,
4079,the King,,,,,
4079,the King,,,,,
4080,we,,,,,
4080,Kaliko,,,,,
4080,Kaliko,,,,,
4081,Kaliko,,,,,
4081,the King,,,,,
4082,Kaliko,,,,,
4082,Kaliko,,,,,
4082,Kaliko,,,,,
4082,the King,,,,,
4083,Pang and the executioners,,,,,
4084,Pang,,,,,
4086,Your Majesty,,,,,
4088,Pang sure Pang,,,,,
4089,Pang,,,,,
4091,Roquat of the Rocks the more vindictive and Roquat of the Rocks,,,,,
4092,"four , at least",,,,,
4093,Roquat of the Rocks,,,,,
4093,Roquat of the Rocks,,,,,
4093,Roquat of the Rocks,,,,,
4094,heat,,,,,
4094,we,,,,,
4094,we,,,,,
4095,"Kaliko , who had returned to the room after sending a hundred nomes to search for the Oogaboo people",,,,,
4095,a hundred nomes,,,,,
4095,Your Majesty,,,,,
4097,a hundred nomes,,,,,
4097,"Kaliko , who had returned to the room after sending a hundred nomes to search for the Oogaboo people",,,,,
4097,Your Majesty,,,,,
4098,who,,,,,
4098,a hundred nomes,,,,,
4098,Oogaboo,,,,,
4098,Your Majesty,,,,,
4098,a hundred nomes,,,,,
4098,a hundred nomes,,,,,
4099,Your Majesty,,,,,
4100,he,,,,,
4100,I,,,,,
4100,I,,,,,
4100,we,,,,,
4100,we,,,,,
4101,I,,,,,
4101,you all,,,,,
4101,you all,,,,,
4101,I,,,,,
4102,I,,,,,
4105,by tiny cords wound around its wings,,,,,
4106,Roquat of the Rocks,,,,,
4106,Pang,,,,,
4107,the Rose Princess Princess,,,,,
4109,Roquat of the Rocks,,,,,
4109,Roquat,,,,,
4111,my 's readers,,,,,
4111,anyone,,,,,
4111,anyone,,,,,
4112,the Roquat of the Rocks,,,,,
4112,the magic,,,,,
4113,Polly the Rainbow,,,,,
4113,Polly the Rainbow,,,,,
4113,the Roquat of the Rocks,,,,,
4113,Polly the Rainbow,,,,,
4114,A Clever Conquest Quox,,,,,
4114,A Clever Conquest Quox,,,,,
4114,any further delay,,,,,
4115,She,,,,,
4115,She,,,,,
4117,Quox,,,,,
4117,Quox,,,,,
4118,She,,,,,
4118,Quox,,,,,
4120,Polly the Rainbow,,,,,
4121,Roquat of the Rocks,,,,,
4121,Roquat of the Rocks,,,,,
4122,Quox,,,,,
4122,Quox,,,,,
4123,Quox,,,,,
4124,Quox,,,,,
4124,Quox,,,,,
4124,Quox,,,,,
4125,he,,,,,
4125,he,,,,,
4126,the King,,,,,
4126,the King,,,,,
4127,he,,,,,
4128,a thousand nomes,,,,,
4129,he,,,,,
4129,he,,,,,
4131,Roquat of the Rocks,,,,,
4131,Roquat of the Rocks,,,,,
4131,the dragon,,,,,
4132,the dragon,,,,,
4133,my dear Quox,,,,,
4133,the dragon,,,,,
4133,the dragon,,,,,
4133,the dragon,,,,,
4133,my dear Quox,,,,,
4133,my dear Quox,,,,,
4134,my dear Quox,,,,,
4134,my dear Quox,,,,,
4134,the dragon,,,,,
4135,the King,,,,,
4136,Quox,,,,,
4137,you,,,,,
4138,that a dignified dragon should wear this ribbon around my neck,,,,,
4138,a dignified dragon,,,,,
4139,you,,,,,
4139,Quox,,,,,
4140,I.,,,,,
4140,I,,,,,
4140,Quox,,,,,
4141,"Quox 's great master , Tititi - Hoochoo , the Great Jinjin",,,,,
4141,I,,,,,
4141,all knowledge of magic,,,,,
4141,I,,,,,
4141,any magical formula I can remember,,,,,
4143,I,,,,,
4144,Roquat of the Rocks,,,,,
4145,Roquat of the Rocks,,,,,
4145,Roquat of the Rocks,,,,,
4146,Roquat of the Rocks,,,,,
4146,Roquat of the Rocks,,,,,
4148,I,,,,,
4148,Roquat of the Rocks,,,,,
4148,I,,,,,
4148,Roquat of the Rocks,,,,,
4149,Roquat of the Rocks,,,,,
4149,Roquat of the Rocks 's Royal Chamberlain,,,,,
4149,Roquat of the Rocks 's Royal Chamberlain,,,,,
4149,Roquat of the Rocks 's Royal Chamberlain,,,,,
4149,his Royal Chamberlain,,,,,
4149,Roquat of the Rocks,,,,,
4149,Roquat of the Rocks,,,,,
4149,Roquat of the Rocks,,,,,
4149,Roquat,,,,,
4149,Roquat of the Rocks,,,,,
4149,fire and the sword,,,,,
4150,I,,,,,
4150,I,,,,,
4150,I.,,,,,
4150,The Great Jinjin,,,,,
4150,Roquat of the Rocks,,,,,
4150,Roquat of the Rocks,,,,,
4150,Roquat of the Rocks,,,,,
4150,Roquat of,,,,,
4150,Roquat of the Rocks,,,,,
4151,The Great Jinjin,,,,,
4151,Roquat of the Rocks,,,,,
4151,Roquat of the Rocks,,,,,
4152,Roquat of the Rocks,,,,,
4153,Tititi - Hoochoo,,,,,
4154,me,,,,,
4155,Tititi - Hoochoo,,,,,
4155,Quox,,,,,
4156,Quox,,,,,
4157,Quox,,,,,
4158,your crazy old Great Jinjin,,,,,
4158,me,,,,,
4160,me,,,,,
4160,me,,,,,
4160,me,,,,,
4161,The dragon,,,,,
4161,The dragon,,,,,
4161,the sort of smile,,,,,
4161,the Rocks,,,,,
4163,The dragon,,,,,
4164,He,,,,,
4164,the old King 's,,,,,
4165,He,,,,,
4165,He,,,,,
4166,He,,,,,
4166,He,,,,,
4169,the door,,,,,
4169,the vast series of underground caverns,,,,,
4169,"General Guph , Kaliko , Pang and his band of executioners",,,,,
4169,"the eggs General Guph , Kaliko , Pang and his band of executioners",,,,,
4169,"the eggs General Guph , Kaliko , Pang and his band of executioners",,,,,
4169,the door,,,,,
4169,the vast series,,,,,
4169,the vast series,,,,,
4169,underground caverns,,,,,
4169,"General Guph , Kaliko , Pang and Pang 's band of executioners",,,,,
4169,the door,,,,,
4169,the vast series of underground caverns,,,,,
4169,"General Guph , Kaliko , Pang and Pang 's band of executioners",,,,,
4170,Roquat of the Rocks 's,,,,,
4170,Roquat of the Rocks 's,,,,,
4170,Roquat of the Rocks 's,,,,,
4170,Roquat of the Rocks 's,,,,,
4171,the eggs,,,,,
4173,Roquat of the Rocks 's,,,,,
4173,Roquat of the Rocks 's,,,,,
4175,his,,,,,
4175,his,,,,,
4175,his,,,,,
4176,The eggs,,,,,
4177,his 's eyes,,,,,
4177,his,,,,,
4177,his,,,,,
4177,the passage,,,,,
4178,the passage,,,,,
4178,the dragon,,,,,
4178,the dragon,,,,,
4178,the dragon,,,,,
4178,the dragon,,,,,
4178,the passage,,,,,
4179,Roquat of the Rocks,,,,,
4180,by fear,,,,,
4180,he,,,,,
4180,he,,,,,
4180,he,,,,,
4180,he,,,,,
4181,he,,,,,
4181,he,,,,,
4182,he,,,,,
4182,he,,,,,
4182,he,,,,,
4182,he,,,,,
4183,he,,,,,
4183,he,,,,,
4183,no one,,,,,
4183,he,,,,,
4183,he,,,,,
4183,he,,,,,
4184,by those dreadful eggs,,,,,
4184,he,,,,,
4184,he,,,,,
4184,he,,,,,
4184,he,,,,,
4184,Tititi - Hoochoo,,,,,
4185,he,,,,,
4185,he,,,,,
4185,he,,,,,
4186,he,,,,,
4186,he,,,,,
4187,he,,,,,
4187,he,,,,,
4187,a magical charm,,,,,
4187,a magical charm,,,,,
4187,a magical charm,,,,,
4188,he,,,,,
4189,he,,,,,
4189,he,,,,,
4191,he,,,,,
4191,he,,,,,
4192,he,,,,,
4192,he,,,,,
4193,he,,,,,
4194,He,,,,,
4194,He,,,,,
4195,He,,,,,
4195,He,,,,,
4195,He,,,,,
4195,He,,,,,
4195,that,,,,,
4195,nothing,,,,,
4195,He is own evil deeds,,,,,
4196,He,,,,,
4196,He,,,,,
4196,He,,,,,
4197,King Kaliko,,,,,
4197,Jo Files,,,,,
4199,you,,,,,
4199,you,,,,,
4200,Quox,,,,,
4201,Tititi - Hoochoo,,,,,
4201,Quox,,,,,
4203,Files,,,,,
4203,the lovely Rose Princess,,,,,
4204,"The dove , perched on the back of the throne",,,,,
4204,"The dove , perched on the back of the throne",,,,,
4204,The dove,,,,,
4204,The dove,,,,,
4205,Quox,,,,,
4206,Shaggy Man,,,,,
4207,Shaggy Man,,,,,
4207,Shaggy Man,,,,,
4208,Shaggy Man,,,,,
4208,Shaggy Man,,,,,
4208,Shaggy Man,,,,,
4209,Tik - Tok,,,,,
4210,the wicked King,,,,,
4210,who,,,,,
4211,the wicked King,,,,,
4211,who,,,,,
4211,the wicked King who want - ed to melt me in a cru - ci - ble,,,,,
4211,the wicked King who want - ed to melt me in a cru - ci - ble,,,,,
4211,"Polly the Rainbow , who had managed to squeeze into the room beside the dragon and had witnessed the occurrences with much interest",,,,,
4211,Polly the Rainbow,,,,,
4211,who,,,,,
4211,Polly the Rainbow,,,,,
4212,Polly the Rainbow,,,,,
4212,who,,,,,
4212,Polly the Rainbow,,,,,
4212,any harm,,,,,
4213,We,,,,,
4213,We,,,,,
4213,Shaggy Man,,,,,
4213,Shaggy Man,,,,,
4213,the door,,,,,
4213,Shaggy Man,,,,,
4213,the door,,,,,
4214,I,,,,,
4214,I,,,,,
4214,I,,,,,
4214,I,,,,,
4215,the chains,,,,,
4215,we,,,,,
4215,Jo Files,,,,,
4217,I,,,,,
4217,I,,,,,
4217,the chains,,,,,
4217,the chains,,,,,
4218,I,,,,,
4218,I,,,,,
4218,I,,,,,
4218,I,,,,,
4218,I,,,,,
4219,I,,,,,
4219,I,,,,,
4219,I,,,,,
4219,I,,,,,
4219,I,,,,,
4219,I,,,,,
4219,I,,,,,
4220,Kaliko,,,,,
4220,Roquat of the Rocks,,,,,
4220,Roquat of the Rocks,,,,,
4221,Kaliko,,,,,
4221,Kaliko,,,,,
4221,Kaliko,,,,,
4221,Kaliko,,,,,
4221,Kaliko,,,,,
4223,Kaliko,,,,,
4224,he,,,,,
4225,he,,,,,
4226,your,,,,,
4229,Kaliko,,,,,
4229,Kaliko,,,,,
4230,Betsy Bobbin 's,,,,,
4230,Betsy Bobbin 's,,,,,
4231,Kaliko,,,,,
4232,The King,,,,,
4232,You 's friends,,,,,
4233,by your friends,,,,,
4234,They,,,,,
4234,her,,,,,
4235,Quox,,,,,
4235,Quox,,,,,
4235,Kaliko,,,,,
4235,Kaliko,,,,,
4235,Roquat of the Rocks,,,,,
4236,Kaliko,,,,,
4236,by the question,,,,,
4238,your nomes,,,,,
4238,Quox,,,,,
4239,Kaliko,,,,,
4240,They,,,,,
4240,They,,,,,
4241,Tititi - Hoochoo,,,,,
4241,me,,,,,
4241,Quox,,,,,
4242,me,,,,,
4243,me,,,,,
4243,me,,,,,
4244,We all,,,,,
4244,Polly the Rainbow,,,,,
4244,the others,,,,,
4244,the others,,,,,
4245,you,,,,,
4245,my,,,,,
4247,you,,,,,
4248,you,,,,,
4248,Roquat of the Rocks,,,,,
4248,Roquat of the Rocks,,,,,
4249,you,,,,,
4249,you,,,,,
4249,my dear brother,,,,,
4249,my dear brother,,,,,
4250,Shaggy Man,,,,,
4251,All of our family,,,,,
4253,Shaggy Man,,,,,
4254,He,,,,,
4254,He,,,,,
4254,the new King,,,,,
4255,I,,,,,
4255,he,,,,,
4255,I.,,,,,
4255,he,,,,,
4256,he,,,,,
4256,"to keep our nomes , whose numbers are so great that it worries us to keep them all busy busy",,,,,
4256,to keep them all busy busy,,,,,
4256,us,,,,,
4257,he,,,,,
4258,Betsy Bobbin,,,,,
4259,Kaliko,,,,,
4260,A prisoner,,,,,
4260,A prisoner,,,,,
4261,my,,,,,
4263,Kaliko,,,,,
4264,Roquat of the Rocks,,,,,
4266,us,,,,,
4266,us,,,,,
4266,my,,,,,
4267,Kaliko,,,,,
4268,Kaliko,,,,,
4268,Kaliko,,,,,
4268,Kaliko,,,,,
4268,Kaliko,,,,,
4269,Roquat of the Rocks,,,,,
4269,Roquat of the Rocks,,,,,
4270,we,,,,,
4270,we,,,,,
4271,That,,,,,
4271,me,,,,,
4271,me,,,,,
4272,I,,,,,
4272,I.,,,,,
4272,I,,,,,
4272,the Rocks,,,,,
4274,we,,,,,
4274,we,,,,,
4274,the executioners,,,,,
4274,the executioners,,,,,
4274,we,,,,,
4275,Betsy Bobbin,,,,,
4276,Betsy Bobbin,,,,,
4276,Ann Soforth,,,,,
4276,Ann Soforth,,,,,
4278,They,,,,,
4278,no one,,,,,
4278,no one,,,,,
4279,Shaggy Man,,,,,
4279,we,,,,,
4279,by they,,,,,
4281,they,,,,,
4281,Betsy Bobbin,,,,,
4282,Shaggy Man,,,,,
4282,Shaggy Man,,,,,
4283,I,,,,,
4283,I,,,,,
4284,Betsy Bobbin,,,,,
4284,Polly the Rainbow,,,,,
4284,Polly the Rainbow,,,,,
4285,I,,,,,
4285,I,,,,,
4285,a little comforted by this remark,,,,,
4285,by this remark,,,,,
4286,Kaliko,,,,,
4287,Kaliko,,,,,
4287,Kaliko,,,,,
4287,Kaliko,,,,,
4288,I,,,,,
4288,them,,,,,
4289,"the dragon , who seemed to be getting sleepy again",,,,,
4290,Kaliko,,,,,
4290,Kaliko,,,,,
4290,Roquat of the Rocks,,,,,
4290,no one,,,,,
4291,Kaliko,,,,,
4291,Kaliko,,,,,
4291,Kaliko,,,,,
4292,Kaliko,,,,,
4293,he,,,,,
4293,he,,,,,
4293,he,,,,,
4293,Guph,,,,,
4294,the King 's,,,,,
4294,the King 's,,,,,
4294,Roquat of the Rocks 's,,,,,
4295,Guph,,,,,
4296,Guph,,,,,
4297,the King 's,,,,,
4298,the dragon,,,,,
4298,all of those who stood around the throne,,,,,
4299,Guph,,,,,
4299,Guph,,,,,
4299,Guph,,,,,
4300,Kaliko,,,,,
4300,Kaliko,,,,,
4300,Kaliko,,,,,
4300,Guph,,,,,
4301,Kaliko,,,,,
4301,Kaliko,,,,,
4302,Quox,,,,,
4302,the chief nomes,,,,,
4302,the chief nomes,,,,,
4302,the chief nomes,,,,,
4303,Kaliko,,,,,
4303,none,,,,,
4303,all,,,,,
4304,Kaliko,,,,,
4304,them,,,,,
4304,them,,,,,
4304,them,,,,,
4305,Quox,,,,,
4305,Quox,,,,,
4305,Quox,,,,,
4306,Kaliko,,,,,
4306,Kaliko,,,,,
4307,by the absolute disappearance of the sixteen officers of Oogaboo and the sixteen officers of Oogaboo 's Queen,,,,,
4308,Not a nome,,,,,
4308,the passages,,,,,
4309,all,,,,,
4310,our friends,,,,,
4310,our friends,,,,,
4310,the dragon,,,,,
4310,the dragon,,,,,
4310,the dragon,,,,,
4310,the dragon,,,,,
4311,Betsy Bobbin,,,,,
4313,I,,,,,
4313,any of you,,,,,
4313,I,,,,,
4313,I,,,,,
4314,you,,,,,
4314,I,,,,,
4314,you,,,,,
4315,you,,,,,
4315,whose just condemnation of Roquat of the Rocks,,,,,
4316,I,,,,,
4316,I,,,,,
4316,I,,,,,
4317,They,,,,,
4317,They,,,,,
4317,They,,,,,
4318,They,,,,,
4318,They,,,,,
4318,the hidden passages,,,,,
4318,the hidden passages,,,,,
4319,the Rainbow 's,,,,,
4319,the Rainbow 's,,,,,
4319,the Rainbow 's,,,,,
4319,the Rainbow 's,,,,,
4320,the Rainbow 's,,,,,
4321,Roquat of the Rocks,,,,,
4322,His,,,,,
4323,His,,,,,
4323,His,,,,,
4324,His,,,,,
4324,His,,,,,
4325,His,,,,,
4325,His,,,,,
4325,His,,,,,
4325,His,,,,,
4326,a wanderer with wealth at a wanderer with wealth at his command 's command,,,,,
4326,His,,,,,
4326,His,,,,,
4326,His,,,,,
4327,he,,,,,
4328,he,,,,,
4328,he,,,,,
4328,he,,,,,
4329,he,,,,,
4329,to find my pockets so small,,,,,
4329,he,,,,,
4330,my pockets,,,,,
4331,he,,,,,
4331,a poor woman,,,,,
4331,he,,,,,
4331,a poor woman,,,,,
4331,he,,,,,
4331,a poor woman,,,,,
4331,a poor woman who lived in a cottage at the foot of the mountain,,,,,
4331,a poor woman who lived in a cottage at the foot of the mountain,,,,,
4331,a poor woman,,,,,
4331,he,,,,,
4332,The woman,,,,,
4332,The woman,,,,,
4332,The woman,,,,,
4333,Roquat of the Rocks 's,,,,,
4333,Roquat of the Rocks 's,,,,,
4333,a rock,,,,,
4334,Roquat of the Rocks 's,,,,,
4334,a broad passageway Roquat of the Rocks 's,,,,,
4335,Roquat of the Rocks 's,,,,,
4335,Roquat of the Rocks 's,,,,,
4335,Polly the Rainbow 's clear eyes,,,,,
4335,Roquat of the Rocks 's the Rocks,,,,,
4336,she,,,,,
4336,she,,,,,
4336,she,,,,,
4337,Kaliko,,,,,
4337,Kaliko,,,,,
4338,us,,,,,
4338,us,,,,,
4339,us,,,,,
4339,Kaliko,,,,,
4339,a band of nomes,,,,,
4340,the Metal Forest,,,,,
4340,Kaliko,,,,,
4341,Polly the Rainbow,,,,,
4341,Polly the Rainbow,,,,,
4341,Roquat of the Rocks,,,,,
4341,they,,,,,
4342,Roquat of the Rocks,,,,,
4342,I,,,,,
4342,Roquat of the Rocks,,,,,
4342,I,,,,,
4342,I 's nomes,,,,,
4343,I,,,,,
4343,Betsy Bobbin,,,,,
4343,Roquat of the Rocks,,,,,
4344,Betsy Bobbin,,,,,
4344,"an honest , out - an'-out enemy",,,,,
4344,Roquat of the Rocks,,,,,
4345,I,,,,,
4345,Roquat of the Rocks,,,,,
4346,the Great Jinjin,,,,,
4346,we,,,,,
4347,a million nomes,,,,,
4348,the torches,,,,,
4348,we,,,,,
4349,Betsy Bobbin,,,,,
4349,this passage,,,,,
4351,It,,,,,
4352,a church,,,,,
4352,the industrious nomes,,,,,
4354,"The trees -- trunks , branches and leaves--",,,,,
4355,with cut diamonds of the clearest water,,,,,
4356,in all the rest of the world --,,,,,
4356,in all the rest of the world --,,,,,
4356,the famous Emerald City,,,,,
4357,Our friends,,,,,
4358,Shaggy Man,,,,,
4362,Kaliko,,,,,
4364,he,,,,,
4364,he,,,,,
4364,Betsy Bobbin,,,,,
4365,one,,,,,
4365,one,,,,,
4366,One,,,,,
4366,Kaliko,,,,,
4367,The Metal Forest,,,,,
4368,other trees of the real sort,,,,,
4369,us,,,,,
4369,us,,,,,
4370,us,,,,,
4370,us,,,,,
4371,they,,,,,
4372,some one hidden among the bushes,,,,,
4373,a loud voice,,,,,
4375,they,,,,,
4376,Oogaboo,,,,,
4376,Oogaboo,,,,,
4376,a dozen of whom,,,,,
4376,a dozen of whom,,,,,
4377,Queen Ann Soforth,,,,,
4377,Queen Ann,,,,,
4379,"by Queen Ann Soforth 's long crawl through the tunnel , which , by the way , had led Queen Ann Soforth directly into the Metal Forest",,,,,
4379,"by Queen Ann Soforth 's long crawl through the tunnel , which , by the way , had led Queen Ann Soforth directly into the Metal Forest",,,,,
4379,the tunnel,,,,,
4380,the tunnel,,,,,
4381,Ann Soforth,,,,,
4382,The officers,,,,,
4382,sharp points of rock in the roof and sides of the tunnel,,,,,
4384,these harmless victims of the rocky passage,,,,,
4385,these harmless victims of the rocky passage,,,,,
4385,these harmless victims of the rocky passage 's eyes,,,,,
4385,these harmless victims of the rocky passage,,,,,
4385,these harmless victims of the rocky passage,,,,,
4385,they,,,,,
4387,by the discovery that Roquat of the Rocks had come among this band from Oogaboo,,,,,
4388,by this band from Oogaboo 's sad condition,,,,,
4388,this band from Oogaboo,,,,,
4388,this band from Oogaboo,,,,,
4388,this band from Oogaboo,,,,,
4388,this band from Oogaboo,,,,,
4388,this band from Oogaboo,,,,,
4388,this band from Oogaboo 's fellow adventurers,,,,,
4389,Betsy Bobbin,,,,,
4391,Ann Soforth,,,,,
4392,you all,,,,,
4392,Ann Soforth,,,,,
4393,you all,,,,,
4393,you all,,,,,
4393,you all,,,,,
4393,you all,,,,,
4393,you all,,,,,
4393,the wicked Metal Monarch,,,,,
4394,Jo Files,,,,,
4395,by Quox,,,,,
4395,I,,,,,
4396,"the new King , whose name is Kaliko",,,,,
4396,"the new King , whose name is Kaliko",,,,,
4396,Your Majesty,,,,,
4397,The officers,,,,,
4397,The officers,,,,,
4397,The officers,,,,,
4397,having heard this explanation,,,,,
4397,Roquat of the Rocks,,,,,
4397,Roquat of the Rocks,,,,,
4397,manner,,,,,
4398,Roquat of the Rocks,,,,,
4398,"the new King , whose name is Kaliko sternly",,,,,
4399,Roquat of the Rocks,,,,,
4399,Roquat of the Rocks,,,,,
4399,Roquat of the Rocksthe Rocks,,,,,
4399,Roquat of the Rocks,,,,,
4399,I,,,,,
4399,Roquat of the Rocks,,,,,
4399,Roquat of the Rocks,,,,,
4400,You,,,,,
4400,Kaliko,,,,,
4401,You,,,,,
4401,You,,,,,
4401,You,,,,,
4401,You,,,,,
4402,Kaliko,,,,,
4403,You,,,,,
4404,he,,,,,
4404,he,,,,,
4404,he,,,,,
4404,he,,,,,
4405,he,,,,,
4406,he,,,,,
4406,Betsy Bobbin and Polly the Rainbow and the Rose Princess Princess,,,,,
4406,Betsy Bobbin and Polly the Rainbow and the Rose Princess Princess,,,,,
4407,he,,,,,
4407,no man,,,,,
4408,he,,,,,
4408,he,,,,,
4408,he,,,,,
4408,he,,,,,
4409,They,,,,,
4409,him,,,,,
4409,him,,,,,
4410,They,,,,,
4410,They,,,,,
4411,I,,,,,
4411,I,,,,,
4412,him,,,,,
4412,him,,,,,
4412,him,,,,,
4414,Shaggy Man,,,,,
4415,you,,,,,
4417,Shaggy Man,,,,,
4417,Shaggy Man,,,,,
4417,Betsy Bobbin,,,,,
4418,you,,,,,
4419,you,,,,,
4419,he,,,,,
4420,He,,,,,
4420,we,,,,,
4421,I,,,,,
4423,my,,,,,
4425,No one else,,,,,
4426,he,,,,,
4426,he,,,,,
4426,Betsy Bobbin,,,,,
4427,he,,,,,
4427,Kaliko,,,,,
4427,Kaliko,,,,,
4427,he,,,,,
4428,Kaliko,,,,,
4429,One,,,,,
4429,one,,,,,
4430,I,,,,,
4430,I.,,,,,
4430,I,,,,,
4430,I,,,,,
4430,dear brother,,,,,
4431,us,,,,,
4431,us,,,,,
4432,I,,,,,
4432,the others,,,,,
4434,they,,,,,
4434,a form,,,,,
4434,that,,,,,
4434,a form,,,,,
4434,a form,,,,,
4435,Shaggy Man,,,,,
4435,Shaggy Man,,,,,
4435,Who,,,,,
4435,from within,,,,,
4436,brother,,,,,
4436,Shaggy Man -- your own loving brother,,,,,
4436,who,,,,,
4437,"a sad , hollow voice from within",,,,,
4438,No one,,,,,
4439,Shaggy Man,,,,,
4440,"a new King of the nomes , named Kaliko",,,,,
4440,you,,,,,
4442,you,,,,,
4443,Shaggy Man,,,,,
4444,Shaggy Man,,,,,
4444,they,,,,,
4445,they,,,,,
4445,Roquat of the Rocks,,,,,
4446,me,,,,,
4447,me,,,,,
4448,me,,,,,
4448,mother,,,,,
4451,Roquat of the Rocks,,,,,
4451,Roquat of the Rocks,,,,,
4451,Roquat of the Rocks,,,,,
4452,I,,,,,
4452,you,,,,,
4452,I,,,,,
4453,I,,,,,
4453,I,,,,,
4453,Shaggy Man,,,,,
4454,the voice of Shaggy Man 's brother,,,,,
4454,I,,,,,
4454,I,,,,,
4454,the cruel King Roquat of the Rocks,,,,,
4454,the cruel King Roquat of the Rocks,,,,,
4455,all the legion of nomes,,,,,
4455,I,,,,,
4455,all the legion of nomes,,,,,
4455,laughing and jeering,,,,,
4455,all the legion of nomes,,,,,
4456,the cruel King Roquat of the Rocks the Rocks,,,,,
4456,the cruel King Roquat of the Rocks the Rocks,,,,,
4456,I,,,,,
4457,I,,,,,
4457,I,,,,,
4459,I,,,,,
4459,you,,,,,
4460,None here,,,,,
4460,None here,,,,,
4461,you,,,,,
4462,the Ugly One,,,,,
4463,the Ugly One,,,,,
4463,the Ugly One,,,,,
4463,the Ugly One,,,,,
4465,him,,,,,
4466,him,,,,,
4467,him,,,,,
4467,him,,,,,
4467,him,,,,,
4468,I,,,,,
4469,him,,,,,
4470,him,,,,,
4470,him,,,,,
4470,him,,,,,
4470,none of us,,,,,
4471,Brother,,,,,
4471,Brother,,,,,
4472,Betsy Bobbin,,,,,
4472,him,,,,,
4473,him,,,,,
4473,him,,,,,
4474,he,,,,,
4475,a man 's,,,,,
4476,he,,,,,
4476,he,,,,,
4477,he,,,,,
4477,he,,,,,
4478,he,,,,,
4478,my Brother,,,,,
4478,my Brother,,,,,
4479,the Ugly One,,,,,
4479,the Ugly One,,,,,
4481,Betsy Bobbin,,,,,
4482,the Ugly One,,,,,
4482,the Ugly One,,,,,
4486,Polly the Rainbow,,,,,
4486,Jo Files and Queen Ann Soforth,,,,,
4489,Shaggy Man,,,,,
4491,Betsy Bobbin,,,,,
4491,Betsy Bobbin,,,,,
4491,you,,,,,
4492,he,,,,,
4492,two smaller ones before the nostrils,,,,,
4492,you,,,,,
4493,he,,,,,
4495,silk stockings,,,,,
4495,shoes,,,,,
4496,you,,,,,
4496,Betsy Bobbin,,,,,
4497,Shaggy Man,,,,,
4497,Shaggy Man,,,,,
4498,He,,,,,
4498,Shaggy Man,,,,,
4498,Shaggy Man,,,,,
4499,This,,,,,
4500,This,,,,,
4501,This,,,,,
4502,dreadful face,,,,,
4502,dreadful face,,,,,
4503,Betsy Bobbin,,,,,
4504,Shaggy Man,,,,,
4504,Kaliko,,,,,
4504,Kaliko,,,,,
4505,Kaliko,,,,,
4505,Kaliko,,,,,
4505,who shook his head,,,,,
4505,"Kaliko , who shook his head",,,,,
4505,Kaliko,,,,,
4505,"Kaliko , who shook his head",,,,,
4506,Roquat of the Rocks,,,,,
